Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10,Lead_11,Lead_12
,,,,,,-0.214773,-0.190909,-0.374182,-0.491591,-0.472500,-0.362727
,,,,,,-0.162273,-0.114545,-0.305455,-0.458182,-0.453409,-0.367500
,,,,,,-0.133636,-0.071591,-0.281591,-0.448636,-0.443864,-0.372273
,,,,,,-0.114545,-0.042955,-0.267273,-0.434318,-0.434318,-0.372273
,,,,,,-0.114545,-0.038182,-0.257727,-0.429545,-0.434318,-0.372273
,,,,,,-0.114545,-0.038182,-0.257727,-0.434318,-0.439091,-0.381818
,,,,,,-0.114545,-0.038182,-0.257727,-0.439091,-0.448636,-0.391364
,,,,,,-0.105000,-0.028636,-0.248182,-0.429545,-0.443864,-0.391364
,,,,,,-0.105000,-0.019091,-0.248182,-0.420000,-0.443864,-0.391364
,,,,,,-0.105000,-0.023864,-0.248182,-0.420000,-0.434318,-0.391364
,,,,,,-0.105000,-0.028636,-0.248182,-0.424773,-0.439091,-0.381818
,,,,,,-0.105000,-0.028636,-0.248182,-0.429545,-0.443864,-0.381818
,,,,,,-0.114545,-0.019091,-0.248182,-0.429545,-0.439091,-0.372273
,,,,,,-0.105000,-0.019091,-0.248182,-0.429545,-0.434318,-0.372273
,,,,,,-0.109773,-0.019091,-0.248182,-0.420000,-0.439091,-0.372273
,,,,,,-0.114545,-0.019091,-0.248182,-0.420000,-0.434318,-0.372273
,,,,,,-0.119318,-0.019091,-0.248182,-0.420000,-0.439091,-0.372273
,,,,,,-0.124091,-0.019091,-0.248182,-0.410455,-0.434318,-0.372273
,,,,,,-0.124091,-0.009545,-0.238636,-0.400909,-0.434318,-0.372273
,,,,,,-0.124091,-0.009545,-0.238636,-0.400909,-0.439091,-0.372273
,,,,,,-0.124091,-0.009545,-0.238636,-0.391364,-0.434318,-0.372273
,,,,,,-0.124091,-0.014318,-0.229091,-0.381818,-0.424773,-0.362727
,,,,,,-0.124091,-0.019091,-0.229091,-0.381818,-0.415227,-0.362727
,,,,,,-0.124091,-0.019091,-0.229091,-0.372273,-0.405682,-0.362727
,,,,,,-0.128864,-0.019091,-0.219545,-0.353182,-0.405682,-0.353182
,,,,,,-0.133636,-0.019091,-0.210000,-0.315000,-0.396136,-0.353182
,,,,,,-0.133636,-0.019091,-0.205227,-0.281591,-0.381818,-0.343636
,,,,,,-0.133636,-0.009545,-0.190909,-0.257727,-0.367500,-0.334091
,,,,,,-0.128864,-0.009545,-0.181364,-0.257727,-0.357955,-0.324545
,,,,,,-0.133636,-0.009545,-0.171818,-0.257727,-0.348409,-0.315000
,,,,,,-0.133636,-0.009545,-0.171818,-0.233864,-0.334091,-0.315000
,,,,,,-0.133636,-0.004773,-0.157500,-0.224318,-0.315000,-0.315000
,,,,,,-0.138409,-0.009545,-0.138409,-0.210000,-0.300682,-0.310227
,,,,,,-0.147955,-0.000000,-0.119318,-0.190909,-0.286364,-0.305455
,,,,,,-0.143182,0.009545,-0.095455,-0.181364,-0.262500,-0.286364
,,,,,,-0.147955,0.019091,-0.071591,-0.167045,-0.243409,-0.267273
,,,,,,-0.157500,0.019091,-0.057273,-0.152727,-0.224318,-0.257727
,,,,,,-0.162273,0.014318,-0.057273,-0.152727,-0.224318,-0.248182
,,,,,,-0.162273,0.004773,-0.057273,-0.143182,-0.214773,-0.248182
,,,,,,-0.167045,-0.000000,-0.057273,-0.133636,-0.214773,-0.248182
,,,,,,-0.171818,-0.000000,-0.057273,-0.124091,-0.205227,-0.248182
,,,,,,-0.171818,-0.004773,-0.057273,-0.124091,-0.205227,-0.238636
,,,,,,-0.171818,-0.014318,-0.062045,-0.114545,-0.205227,-0.238636
,,,,,,-0.171818,-0.019091,-0.071591,-0.119318,-0.219545,-0.243409
,,,,,,-0.171818,-0.019091,-0.081136,-0.133636,-0.233864,-0.252955
,,,,,,-0.162273,-0.009545,-0.085909,-0.147955,-0.252955,-0.257727
,,,,,,-0.167045,-0.009545,-0.090682,-0.162273,-0.272045,-0.262500
,,,,,,-0.176591,-0.014318,-0.105000,-0.181364,-0.291136,-0.281591
,,,,,,-0.176591,-0.023864,-0.114545,-0.195682,-0.310227,-0.286364
,,,,,,-0.171818,-0.028636,-0.124091,-0.210000,-0.324545,-0.286364
,,,,,,-0.162273,-0.019091,-0.138409,-0.229091,-0.338864,-0.291136
,,,,,,-0.162273,-0.019091,-0.143182,-0.243409,-0.357955,-0.305455
,,,,,,-0.162273,-0.019091,-0.147955,-0.257727,-0.381818,-0.315000
,,,,,,-0.162273,-0.019091,-0.152727,-0.267273,-0.386591,-0.319773
,,,,,,-0.162273,-0.009545,-0.162273,-0.272045,-0.400909,-0.329318
,,,,,,-0.162273,0.004773,-0.162273,-0.281591,-0.405682,-0.324545
,,,,,,-0.162273,0.019091,-0.162273,-0.286364,-0.396136,-0.324545
,,,,,,-0.152727,0.019091,-0.162273,-0.286364,-0.386591,-0.315000
,,,,,,-0.157500,0.019091,-0.162273,-0.291136,-0.386591,-0.319773
,,,,,,-0.162273,0.028636,-0.162273,-0.300682,-0.391364,-0.329318
,,,,,,-0.162273,0.028636,-0.162273,-0.305455,-0.400909,-0.338864
,,,,,,-0.162273,0.028636,-0.162273,-0.305455,-0.415227,-0.343636
,,,,,,-0.162273,0.038182,-0.162273,-0.305455,-0.405682,-0.334091
,,,,,,-0.162273,0.033409,-0.162273,-0.305455,-0.405682,-0.334091
,,,,,,-0.162273,0.023864,-0.162273,-0.305455,-0.405682,-0.324545
,,,,,,-0.162273,0.014318,-0.162273,-0.319773,-0.405682,-0.329318
,,,,,,-0.157500,0.004773,-0.167045,-0.329318,-0.415227,-0.338864
,,,,,,-0.152727,0.009545,-0.171818,-0.334091,-0.424773,-0.338864
,,,,,,-0.152727,0.009545,-0.162273,-0.334091,-0.424773,-0.334091
,,,,,,-0.143182,0.019091,-0.162273,-0.334091,-0.429545,-0.329318
,,,,,,-0.143182,0.019091,-0.162273,-0.343636,-0.434318,-0.334091
,,,,,,-0.143182,0.019091,-0.152727,-0.334091,-0.439091,-0.338864
,,,,,,-0.143182,0.019091,-0.152727,-0.334091,-0.443864,-0.348409
,,,,,,-0.143182,0.014318,-0.152727,-0.334091,-0.434318,-0.348409
,,,,,,-0.143182,0.009545,-0.152727,-0.334091,-0.420000,-0.338864
,,,,,,-0.143182,0.009545,-0.143182,-0.334091,-0.405682,-0.334091
,,,,,,-0.147955,0.009545,-0.143182,-0.334091,-0.405682,-0.334091
,,,,,,-0.157500,0.009545,-0.143182,-0.334091,-0.405682,-0.338864
,,,,,,-0.162273,0.009545,-0.143182,-0.324545,-0.410455,-0.353182
,,,,,,-0.162273,0.028636,-0.133636,-0.324545,-0.420000,-0.372273
,,,,,,-0.162273,0.038182,-0.133636,-0.324545,-0.415227,-0.381818
,,,,,,-0.152727,0.052500,-0.119318,-0.310227,-0.405682,-0.381818
,,,,,,-0.152727,0.052500,-0.114545,-0.305455,-0.396136,-0.372273
,,,,,,-0.157500,0.047727,-0.119318,-0.295909,-0.391364,-0.372273
,,,,,,-0.162273,0.042955,-0.124091,-0.286364,-0.386591,-0.372273
,,,,,,-0.162273,0.033409,-0.124091,-0.291136,-0.391364,-0.372273
,,,,,,-0.152727,0.028636,-0.124091,-0.286364,-0.396136,-0.362727
,,,,,,-0.138409,0.028636,-0.124091,-0.276818,-0.391364,-0.353182
,,,,,,-0.119318,0.028636,-0.128864,-0.281591,-0.400909,-0.357955
,,,,,,-0.105000,0.038182,-0.124091,-0.286364,-0.405682,-0.362727
,,,,,,-0.105000,0.038182,-0.124091,-0.286364,-0.405682,-0.367500
,,,,,,-0.109773,0.038182,-0.124091,-0.286364,-0.405682,-0.362727
,,,,,,-0.114545,0.028636,-0.124091,-0.286364,-0.396136,-0.353182
,,,,,,-0.105000,0.028636,-0.114545,-0.276818,-0.386591,-0.353182
,,,,,,-0.105000,0.023864,-0.114545,-0.276818,-0.386591,-0.353182
,,,,,,-0.105000,0.028636,-0.105000,-0.267273,-0.386591,-0.353182
,,,,,,-0.114545,0.019091,-0.105000,-0.272045,-0.386591,-0.362727
,,,,,,-0.138409,-0.004773,-0.119318,-0.286364,-0.386591,-0.377045
,,,,,,-0.157500,-0.023864,-0.138409,-0.300682,-0.386591,-0.381818
,,,,,,-0.167045,-0.033409,-0.147955,-0.310227,-0.391364,-0.386591
,,,,,,-0.171818,-0.042955,-0.157500,-0.319773,-0.410455,-0.405682
,,,,,,-0.162273,-0.047727,-0.167045,-0.334091,-0.420000,-0.410455
,,,,,,-0.162273,-0.047727,-0.171818,-0.334091,-0.420000,-0.410455
,,,,,,-0.171818,-0.047727,-0.171818,-0.334091,-0.415227,-0.400909
,,,,,,-0.162273,-0.038182,-0.171818,-0.334091,-0.415227,-0.400909
,,,,,,-0.162273,-0.042955,-0.171818,-0.338864,-0.420000,-0.405682
,,,,,,-0.162273,-0.047727,-0.171818,-0.348409,-0.429545,-0.415227
,,,,,,-0.162273,-0.038182,-0.171818,-0.357955,-0.439091,-0.420000
,,,,,,-0.162273,-0.038182,-0.171818,-0.367500,-0.443864,-0.420000
,,,,,,-0.152727,-0.038182,-0.171818,-0.377045,-0.453409,-0.420000
,,,,,,-0.143182,-0.038182,-0.171818,-0.386591,-0.453409,-0.424773
,,,,,,-0.143182,-0.038182,-0.171818,-0.391364,-0.453409,-0.424773
,,,,,,-0.133636,-0.028636,-0.171818,-0.396136,-0.453409,-0.420000
,,,,,,-0.124091,-0.033409,-0.171818,-0.400909,-0.448636,-0.410455
,,,,,,-0.124091,-0.038182,-0.171818,-0.400909,-0.443864,-0.400909
,,,,,,-0.124091,-0.038182,-0.171818,-0.400909,-0.443864,-0.400909
,,,,,,-0.124091,-0.038182,-0.171818,-0.400909,-0.448636,-0.400909
,,,,,,-0.124091,-0.028636,-0.171818,-0.391364,-0.453409,-0.400909
,,,,,,-0.114545,-0.028636,-0.181364,-0.396136,-0.462955,-0.405682
,,,,,,-0.100227,-0.019091,-0.181364,-0.410455,-0.496364,-0.424773
,,,,,,-0.066818,0.004773,-0.162273,-0.424773,-0.525000,-0.448636
,,,,,,-0.004773,0.082004,-0.100227,-0.400909,-0.527386,-0.458182
,,,,,,0.062045,0.195682,0.057273,-0.281591,-0.429545,-0.396136
,,,,,,0.095455,0.334091,0.305455,0.014724,-0.155909,-0.222551
,,,,,,0.050379,0.443864,0.592773,0.476779,0.302432,0.077318
,,,,,,-0.100227,0.399848,0.362868,0.302458,0.730227,0.443631
,,,,,,-0.367500,0.117542,0.132964,0.128137,0.481727,0.700955
,,,,,,-0.653864,-0.276196,-0.096940,-0.046184,0.233227,0.667314
,,,,,,-0.820909,-0.548864,-0.326845,-0.220505,-0.015273,0.338864
,,,,,,-0.819318,-0.649091,-0.556749,-0.394827,-0.263773,-0.038182
,,,,,,-0.677727,-0.547741,-0.653864,-0.569148,-0.512273,-0.257727
,,,,,,-0.485864,-0.385586,-0.572727,-0.653864,-0.615682,-0.357955
,,,,,,-0.343636,-0.252955,-0.433584,-0.587045,-0.582273,-0.386591
,,,,,,-0.257727,-0.154636,-0.334091,-0.515455,-0.544091,-0.391364
,,,,,,-0.190909,-0.085909,-0.262500,-0.472500,-0.520227,-0.381818
,,,,,,-0.152727,-0.062045,-0.238636,-0.467727,-0.520227,-0.381818
,,,,,,-0.143182,-0.052500,-0.229091,-0.467727,-0.520227,-0.386591
,,,,,,-0.143182,-0.047727,-0.229091,-0.467727,-0.525000,-0.396136
,,,,,,-0.143182,-0.047727,-0.229091,-0.472500,-0.534545,-0.405682
,,,,,,-0.143182,-0.047727,-0.229091,-0.477273,-0.539318,-0.415227
,,,,,,-0.133636,-0.047727,-0.219545,-0.467727,-0.539318,-0.420000
,,,,,,-0.133636,-0.047727,-0.219545,-0.458182,-0.529773,-0.420000
,,,,,,-0.124091,-0.028636,-0.200455,-0.443864,-0.515455,-0.420000
,,,,,,-0.124091,-0.019091,-0.200455,-0.439091,-0.510682,-0.424773
,,,,,,-0.128864,-0.023864,-0.200455,-0.448636,-0.510682,-0.443864
,,,,,,-0.133636,-0.028636,-0.200455,-0.448636,-0.515455,-0.453409
,,,,,,-0.133636,-0.033409,-0.205227,-0.448636,-0.520227,-0.458182
,,,,,,-0.133636,-0.038182,-0.210000,-0.439091,-0.520227,-0.462955
,,,,,,-0.133636,-0.042955,-0.210000,-0.439091,-0.520227,-0.458182
,,,,,,-0.143182,-0.047727,-0.210000,-0.439091,-0.520227,-0.448636
,,,,,,-0.143182,-0.038182,-0.210000,-0.429545,-0.510682,-0.439091
,,,,,,-0.143182,-0.038182,-0.200455,-0.420000,-0.501136,-0.420000
,,,,,,-0.133636,-0.038182,-0.190909,-0.420000,-0.496364,-0.405682
,,,,,,-0.133636,-0.042955,-0.176591,-0.410455,-0.491591,-0.400909
,,,,,,-0.133636,-0.047727,-0.171818,-0.415227,-0.496364,-0.400909
,,,,,,-0.133636,-0.047727,-0.171818,-0.400909,-0.491591,-0.400909
,,,,,,-0.138409,-0.038182,-0.171818,-0.391364,-0.482045,-0.391364
,,,,,,-0.143182,-0.042955,-0.176591,-0.381818,-0.482045,-0.381818
,,,,,,-0.147955,-0.047727,-0.181364,-0.372273,-0.472500,-0.372273
,,,,,,-0.143182,-0.047727,-0.171818,-0.362727,-0.462955,-0.362727
,,,,,,-0.143182,-0.038182,-0.162273,-0.348409,-0.448636,-0.353182
,,,,,,-0.143182,-0.042955,-0.152727,-0.334091,-0.434318,-0.343636
,,,,,,-0.147955,-0.052500,-0.152727,-0.324545,-0.424773,-0.334091
,,,,,,-0.147955,-0.057273,-0.143182,-0.319773,-0.415227,-0.324545
,,,,,,-0.152727,-0.057273,-0.143182,-0.305455,-0.396136,-0.319773
,,,,,,-0.143182,-0.057273,-0.124091,-0.291136,-0.386591,-0.315000
,,,,,,-0.143182,-0.057273,-0.114545,-0.267273,-0.362727,-0.305455
,,,,,,-0.143182,-0.047727,-0.100227,-0.248182,-0.343636,-0.291136
,,,,,,-0.143182,-0.047727,-0.085909,-0.229091,-0.324545,-0.272045
,,,,,,-0.147955,-0.047727,-0.085909,-0.219545,-0.310227,-0.257727
,,,,,,-0.157500,-0.047727,-0.085909,-0.210000,-0.310227,-0.257727
,,,,,,-0.162273,-0.047727,-0.090682,-0.214773,-0.310227,-0.248182
,,,,,,-0.162273,-0.057273,-0.095455,-0.210000,-0.310227,-0.248182
,,,,,,-0.162273,-0.057273,-0.095455,-0.210000,-0.305455,-0.248182
,,,,,,-0.162273,-0.057273,-0.095455,-0.210000,-0.300682,-0.238636
,,,,,,-0.162273,-0.057273,-0.095455,-0.205227,-0.300682,-0.238636
,,,,,,-0.162273,-0.057273,-0.105000,-0.214773,-0.305455,-0.238636
,,,,,,-0.167045,-0.062045,-0.109773,-0.229091,-0.319773,-0.243409
,,,,,,-0.171818,-0.066818,-0.124091,-0.243409,-0.329318,-0.252955
,,,,,,-0.171818,-0.066818,-0.133636,-0.257727,-0.343636,-0.262500
,,,,,,-0.171818,-0.066818,-0.147955,-0.276818,-0.357955,-0.276818
,,,,,,-0.171818,-0.071591,-0.162273,-0.295909,-0.381818,-0.300682
,,,,,,-0.162273,-0.076364,-0.171818,-0.324545,-0.396136,-0.315000
,,,,,,-0.152727,-0.076364,-0.176591,-0.334091,-0.415227,-0.324545
,,,,,,-0.152727,-0.076364,-0.186136,-0.348409,-0.434318,-0.334091
,,,,,,-0.152727,-0.076364,-0.195682,-0.367500,-0.453409,-0.348409
,,,,,,-0.152727,-0.076364,-0.205227,-0.386591,-0.467727,-0.357955
,,,,,,-0.152727,-0.066818,-0.210000,-0.391364,-0.477273,-0.353182
,,,,,,-0.143182,-0.057273,-0.200455,-0.391364,-0.472500,-0.343636
,,,,,,-0.147955,-0.062045,-0.200455,-0.396136,-0.477273,-0.343636
,,,,,,-0.152727,-0.071591,-0.210000,-0.400909,-0.486818,-0.343636
,,,,,,-0.152727,-0.076364,-0.214773,-0.410455,-0.491591,-0.348409
,,,,,,-0.152727,-0.081136,-0.219545,-0.420000,-0.496364,-0.353182
,,,,,,-0.143182,-0.076364,-0.214773,-0.420000,-0.491591,-0.353182
,,,,,,-0.143182,-0.071591,-0.210000,-0.410455,-0.491591,-0.353182
,,,,,,-0.143182,-0.071591,-0.214773,-0.415227,-0.491591,-0.357955
,,,,,,-0.143182,-0.076364,-0.219545,-0.420000,-0.491591,-0.367500
,,,,,,-0.143182,-0.076364,-0.219545,-0.420000,-0.491591,-0.386591
,,,,,,-0.147955,-0.081136,-0.219545,-0.424773,-0.491591,-0.396136
,,,,,,-0.152727,-0.076364,-0.219545,-0.420000,-0.482045,-0.391364
,,,,,,-0.152727,-0.081136,-0.219545,-0.420000,-0.486818,-0.391364
,,,,,,-0.152727,-0.085909,-0.224318,-0.424773,-0.496364,-0.391364
,,,,,,-0.152727,-0.090682,-0.229091,-0.429545,-0.501136,-0.381818
,,,,,,-0.143182,-0.095455,-0.229091,-0.429545,-0.501136,-0.381818
,,,,,,-0.143182,-0.095455,-0.219545,-0.429545,-0.491591,-0.372273
,,,,,,-0.133636,-0.095455,-0.219545,-0.429545,-0.491591,-0.362727
,,,,,,-0.133636,-0.100227,-0.210000,-0.429545,-0.491591,-0.362727
,,,,,,-0.133636,-0.105000,-0.210000,-0.429545,-0.491591,-0.362727
,,,,,,-0.133636,-0.105000,-0.210000,-0.420000,-0.491591,-0.362727
,,,,,,-0.133636,-0.105000,-0.210000,-0.420000,-0.491591,-0.353182
,,,,,,-0.133636,-0.105000,-0.210000,-0.420000,-0.491591,-0.353182
,,,,,,-0.133636,-0.105000,-0.200455,-0.410455,-0.482045,-0.343636
,,,,,,-0.143182,-0.109773,-0.200455,-0.410455,-0.482045,-0.343636
,,,,,,-0.143182,-0.105000,-0.200455,-0.410455,-0.482045,-0.343636
,,,,,,-0.143182,-0.105000,-0.200455,-0.410455,-0.477273,-0.338864
,,,,,,-0.138409,-0.105000,-0.190909,-0.405682,-0.467727,-0.334091
,,,,,,-0.133636,-0.105000,-0.190909,-0.400909,-0.448636,-0.334091
,,,,,,-0.133636,-0.109773,-0.190909,-0.391364,-0.429545,-0.334091
,,,,,,-0.133636,-0.095455,-0.181364,-0.381818,-0.410455,-0.334091
,,,,,,-0.133636,-0.100227,-0.186136,-0.386591,-0.410455,-0.343636
,,,,,,-0.138409,-0.109773,-0.190909,-0.396136,-0.420000,-0.362727
,,,,,,-0.143182,-0.124091,-0.200455,-0.400909,-0.429545,-0.372273
,,,,,,-0.143182,-0.143182,-0.200455,-0.400909,-0.434318,-0.372273
,,,,,,-0.143182,-0.152727,-0.200455,-0.391364,-0.434318,-0.357955
,,,,,,-0.143182,-0.143182,-0.190909,-0.381818,-0.420000,-0.348409
,,,,,,-0.128864,-0.138409,-0.181364,-0.377045,-0.405682,-0.324545
,,,,,,-0.124091,-0.143182,-0.186136,-0.372273,-0.396136,-0.319773
,,,,,,-0.114545,-0.147955,-0.190909,-0.377045,-0.396136,-0.315000
,,,,,,-0.119318,-0.157500,-0.195682,-0.381818,-0.400909,-0.315000
,,,,,,-0.133636,-0.167045,-0.205227,-0.381818,-0.410455,-0.315000
,,,,,,-0.152727,-0.176591,-0.214773,-0.386591,-0.405682,-0.315000
,,,,,,-0.167045,-0.186136,-0.224318,-0.396136,-0.415227,-0.315000
,,,,,,-0.176591,-0.200455,-0.238636,-0.410455,-0.429545,-0.324545
,,,,,,-0.171818,-0.210000,-0.248182,-0.420000,-0.434318,-0.329318
,,,,,,-0.162273,-0.210000,-0.248182,-0.420000,-0.434318,-0.338864
,,,,,,-0.162273,-0.210000,-0.248182,-0.424773,-0.439091,-0.348409
,,,,,,-0.162273,-0.210000,-0.248182,-0.420000,-0.443864,-0.353182
,,,,,,-0.162273,-0.219545,-0.252955,-0.429545,-0.448636,-0.357955
,,,,,,-0.167045,-0.210000,-0.257727,-0.434318,-0.458182,-0.362727
,,,,,,-0.162273,-0.195682,-0.257727,-0.434318,-0.462955,-0.362727
,,,,,,-0.152727,-0.162273,-0.248182,-0.429545,-0.462955,-0.362727
,,,,,,-0.133636,-0.143182,-0.243409,-0.424773,-0.467727,-0.367500
,,,,,,-0.133636,-0.143182,-0.248182,-0.429545,-0.477273,-0.372273
,,,,,,-0.124091,-0.143182,-0.252955,-0.439091,-0.486818,-0.372273
,,,,,,-0.124091,-0.147955,-0.262500,-0.443864,-0.496364,-0.372273
,,,,,,-0.124091,-0.147955,-0.267273,-0.453409,-0.501136,-0.377045
,,,,,,-0.124091,-0.143182,-0.257727,-0.453409,-0.496364,-0.372273
,,,,,,-0.124091,-0.133636,-0.257727,-0.448636,-0.491591,-0.372273
,,,,,,-0.124091,-0.133636,-0.257727,-0.448636,-0.496364,-0.372273
,,,,,,-0.114545,-0.133636,-0.257727,-0.458182,-0.501136,-0.372273
,,,,,,-0.105000,-0.124091,-0.257727,-0.458182,-0.501136,-0.372273
,,,,,,-0.095455,-0.114545,-0.257727,-0.458182,-0.505909,-0.386591
,,,,,,-0.081136,-0.100227,-0.248182,-0.467727,-0.525000,-0.400909
,,,,,,-0.038182,-0.062045,-0.214773,-0.482045,-0.558409,-0.443864
,,,,,,0.038182,0.042955,-0.109773,-0.420000,-0.529773,-0.448636
,,,,,,0.100227,0.171818,0.081136,-0.233864,-0.381818,-0.367500
,,,,,,0.128864,0.295114,0.340095,0.101201,-0.072188,-0.181364
,,,,,,0.031725,0.353182,0.490909,0.566219,0.429545,0.122898
,,,,,,-0.177515,0.240919,0.280612,0.384349,0.791268,0.456778
,,,,,,-0.486341,-0.067441,0.070314,0.202479,0.536605,0.672955
,,,,,,-0.777955,-0.462289,-0.139983,0.020610,0.281943,0.619261
,,,,,,-0.892500,-0.720682,-0.350281,-0.161260,0.027280,0.294517
,,,,,,-0.811364,-0.758864,-0.560579,-0.343130,-0.227383,-0.061467
,,,,,,-0.625227,-0.634773,-0.653864,-0.525000,-0.482045,-0.276818
,,,,,,-0.434318,-0.492714,-0.591818,-0.653864,-0.601364,-0.381818
,,,,,,-0.291136,-0.348409,-0.462955,-0.591818,-0.577500,-0.420000
,,,,,,-0.205227,-0.257727,-0.377045,-0.529773,-0.544091,-0.415227
,,,,,,-0.157500,-0.200455,-0.329318,-0.505909,-0.529773,-0.424773
,,,,,,-0.128864,-0.171818,-0.315000,-0.505909,-0.529773,-0.434318
,,,,,,-0.114545,-0.162273,-0.305455,-0.505909,-0.539318,-0.453409
,,,,,,-0.105000,-0.147955,-0.291136,-0.501136,-0.534545,-0.458182
,,,,,,-0.095455,-0.138409,-0.286364,-0.496364,-0.529773,-0.448636
,,,,,,-0.095455,-0.133636,-0.286364,-0.496364,-0.529773,-0.439091
,,,,,,-0.085909,-0.133636,-0.286364,-0.496364,-0.529773,-0.439091
,,,,,,-0.076364,-0.124091,-0.286364,-0.496364,-0.529773,-0.429545
,,,,,,-0.066818,-0.109773,-0.276818,-0.486818,-0.529773,-0.410455
,,,,,,-0.066818,-0.095455,-0.276818,-0.491591,-0.534545,-0.410455
,,,,,,-0.071591,-0.095455,-0.276818,-0.486818,-0.539318,-0.400909
,,,,,,-0.062045,-0.085909,-0.267273,-0.486818,-0.529773,-0.381818
,,,,,,-0.057273,-0.085909,-0.267273,-0.486818,-0.529773,-0.372273
,,,,,,-0.047727,-0.085909,-0.267273,-0.486818,-0.520227,-0.372273
,,,,,,-0.047727,-0.085909,-0.267273,-0.477273,-0.510682,-0.377045
,,,,,,-0.052500,-0.081136,-0.267273,-0.482045,-0.510682,-0.391364
,,,,,,-0.057273,-0.085909,-0.267273,-0.486818,-0.520227,-0.405682
,,,,,,-0.057273,-0.085909,-0.257727,-0.477273,-0.510682,-0.410455
,,,,,,-0.057273,-0.085909,-0.257727,-0.477273,-0.510682,-0.400909
,,,,,,-0.062045,-0.085909,-0.248182,-0.467727,-0.501136,-0.391364
,,,,,,-0.066818,-0.085909,-0.248182,-0.458182,-0.491591,-0.381818
,,,,,,-0.071591,-0.085909,-0.238636,-0.458182,-0.482045,-0.372273
,,,,,,-0.081136,-0.085909,-0.238636,-0.448636,-0.472500,-0.362727
,,,,,,-0.085909,-0.076364,-0.229091,-0.439091,-0.472500,-0.362727
,,,,,,-0.085909,-0.076364,-0.219545,-0.429545,-0.462955,-0.353182
,,,,,,-0.090682,-0.076364,-0.214773,-0.420000,-0.453409,-0.353182
,,,,,,-0.100227,-0.081136,-0.205227,-0.410455,-0.439091,-0.353182
,,,,,,-0.109773,-0.085909,-0.200455,-0.400909,-0.424773,-0.353182
,,,,,,-0.119318,-0.076364,-0.186136,-0.386591,-0.405682,-0.348409
,,,,,,-0.114545,-0.062045,-0.171818,-0.357955,-0.381818,-0.334091
,,,,,,-0.119318,-0.057273,-0.152727,-0.338864,-0.367500,-0.319773
,,,,,,-0.128864,-0.047727,-0.143182,-0.324545,-0.357955,-0.315000
,,,,,,-0.133636,-0.038182,-0.133636,-0.310227,-0.348409,-0.310227
,,,,,,-0.138409,-0.038182,-0.124091,-0.295909,-0.334091,-0.305455
,,,,,,-0.147955,-0.038182,-0.114545,-0.276818,-0.319773,-0.295909
,,,,,,-0.152727,-0.038182,-0.105000,-0.267273,-0.310227,-0.281591
,,,,,,-0.152727,-0.038182,-0.105000,-0.257727,-0.300682,-0.267273
,,,,,,-0.162273,-0.038182,-0.095455,-0.248182,-0.291136,-0.257727
,,,,,,-0.162273,-0.038182,-0.095455,-0.238636,-0.281591,-0.248182
,,,,,,-0.167045,-0.038182,-0.085909,-0.238636,-0.272045,-0.229091
,,,,,,-0.176591,-0.042955,-0.090682,-0.238636,-0.262500,-0.219545
,,,,,,-0.186136,-0.047727,-0.100227,-0.238636,-0.262500,-0.219545
,,,,,,-0.181364,-0.047727,-0.105000,-0.238636,-0.267273,-0.219545
,,,,,,-0.171818,-0.052500,-0.109773,-0.248182,-0.276818,-0.219545
,,,,,,-0.171818,-0.062045,-0.124091,-0.267273,-0.291136,-0.229091
,,,,,,-0.171818,-0.066818,-0.138409,-0.281591,-0.305455,-0.238636
,,,,,,-0.171818,-0.071591,-0.152727,-0.300682,-0.310227,-0.252955
,,,,,,-0.171818,-0.076364,-0.167045,-0.324545,-0.329318,-0.262500
,,,,,,-0.171818,-0.076364,-0.176591,-0.343636,-0.343636,-0.276818
,,,,,,-0.162273,-0.081136,-0.186136,-0.362727,-0.372273,-0.295909
,,,,,,-0.162273,-0.085909,-0.195682,-0.381818,-0.391364,-0.310227
,,,,,,-0.162273,-0.085909,-0.200455,-0.391364,-0.400909,-0.315000
,,,,,,-0.162273,-0.085909,-0.210000,-0.400909,-0.415227,-0.315000
,,,,,,-0.162273,-0.085909,-0.210000,-0.410455,-0.420000,-0.329318
,,,,,,-0.162273,-0.085909,-0.214773,-0.415227,-0.429545,-0.338864
,,,,,,-0.162273,-0.085909,-0.224318,-0.424773,-0.434318,-0.353182
,,,,,,-0.162273,-0.085909,-0.219545,-0.420000,-0.424773,-0.353182
,,,,,,-0.162273,-0.085909,-0.219545,-0.424773,-0.429545,-0.357955
,,,,,,-0.162273,-0.085909,-0.219545,-0.429545,-0.439091,-0.362727
,,,,,,-0.162273,-0.081136,-0.214773,-0.434318,-0.443864,-0.362727
,,,,,,-0.162273,-0.090682,-0.219545,-0.439091,-0.453409,-0.353182
,,,,,,-0.162273,-0.095455,-0.219545,-0.429545,-0.453409,-0.343636
,,,,,,-0.162273,-0.095455,-0.210000,-0.429545,-0.443864,-0.343636
,,,,,,-0.162273,-0.095455,-0.214773,-0.429545,-0.448636,-0.343636
,,,,,,-0.162273,-0.090682,-0.214773,-0.429545,-0.448636,-0.343636
,,,,,,-0.162273,-0.085909,-0.205227,-0.420000,-0.443864,-0.334091
,,,,,,-0.162273,-0.076364,-0.200455,-0.420000,-0.443864,-0.334091
